zip,dollars,timestamp,date,city,state,latitude,longitude
75150,50,"",2014-06-05,Mesquite,TX,32.8154,-96.6307
48073,5,"",2014-06-05,Royal Oak,MI,42.519,-83.157
10463,50,"",2014-06-05,Bronx,NY,40.8798,-73.9067
27519,25,"",2014-06-05,Cary,NC,35.8072,-78.887
65124,50,"",2014-06-05,san jose,0,"",""
75244,25,"",2014-06-05,Dallas,TX,32.9322,-96.8353
10025,50,"",2014-06-05,New York City,NY,40.7975,-73.9683
02139,150,"",2014-06-05,CAMBRIDGE,MA,42.3647,-71.1042
98118,10,"",2014-06-05,Seattle,WA,47.5412,-122.275
95062,100,"",2014-06-05,Santa Cruz,CA,36.9721,-121.9881
94110,50,"",2014-06-05,San Francisco,CA,37.7509,-122.4153
94062,150,"",2014-06-05,Redwood City,CA,37.4245,-122.296
78247,5,"",2014-06-05,San Antonio,TX,29.5855,-98.4071
68506,250,"",2014-06-05,Lincoln,NE,40.7848,-96.6431
98358,30,"",2014-06-05,Nordland,WA,48.0432,-122.6926
52245,100,"",2014-06-05,Iowa City,IA,41.6649,-91.5151
36830,50,"",2014-06-05,Auburn,AL,32.5475,-85.4682
19809,526,"",2014-06-05,Wilmington,DE,39.7647,-75.5069
19004,50,"",2014-06-05,Bala Cynwyd,PA,40.0118,-75.2342
01747,20,"",2014-06-05,Hopedale,MA,42.1268,-71.5376
78733,50,"",2014-06-05,Austin,TX,30.3314,-97.8666
19055,50,"",2014-06-05,Levittown,PA,40.1483,-74.8371
94041,50,"",2014-06-05,Mountain View,CA,37.3893,-122.0783
53744,50,"",2014-06-05,Madison,WI,43.0696,-89.4239
94109,128,"",2014-06-05,San Francisco,CA,37.7917,-122.4186
30338,50,"",2014-06-05,Atlanta,GA,33.9668,-84.3249
20009,5,"",2014-06-05,Washington,DC,38.9202,-77.0375
80301,120,"",2014-06-05,Boulder,CO,40.0497,-105.2143
94109,10,"",2014-06-05,San Francisco,CA,37.7917,-122.4186
10002,25,"",2014-06-05,New York,NY,40.7152,-73.9877
02144,20,"",2014-06-05,Somerville,MA,42.4003,-71.1221
11579,200,"",2014-06-05,Sea Cliff,NY,40.846,-73.6436
06419,25,"",2014-06-05,Killingworth,CT,41.3696,-72.5712
95969,10,"",2014-06-05,Paradise,CA,39.7555,-121.6069
98105,5,"",2014-06-05,Seattle,WA,47.6633,-122.3022
95969,15,"",2014-06-05,Paradise,CA,39.7555,-121.6069
33936,100,"",2014-06-05,lehigh acres,FL,26.5936,-81.6619
02140,150,"",2014-06-05,Cambridge,MA,42.3932,-71.1338
94087,10,"",2014-06-05,Sunnyvale,CA,37.3502,-122.0349
78733,50,"",2014-06-05,Austin,TX,30.3314,-97.8666
90031,10,"",2014-06-05,Los Angeles,CA,34.0783,-118.2113
08021,25,"",2014-06-05,Clementon,NJ,39.8036,-75.0058
83702,10,"",2014-06-05,Boise,ID,43.6322,-116.2052
33629,20,"",2014-06-05,Tampa,FL,27.921,-82.5079
37375,50,"",2014-06-05,Sewanee,TN,35.2011,-85.9126
08809,50,"",2014-06-05,Clinton,NJ,40.6412,-74.9088
07079,54,"",2014-06-05,South Orange,NJ,40.7465,-74.2575
20132,100,"",2014-06-05,Purcellville,VA,39.1436,-77.7342
98103,75,"",2014-06-05,Seattle,WA,47.6734,-122.3426
02140,51,"",2014-06-05,Cambridge,MA,42.3932,-71.1338
11215,100,"",2014-06-05,Brooklyn,NY,40.6669,-73.9828
94903,100,"",2014-06-05,San Rafael,CA,38.0339,-122.5855
20009,10,"",2014-06-05,Washington,DC,38.9202,-77.0375
08844,25,"",2014-06-05,Hillsborough Township,NJ,40.4775,-74.6272
98103,75,"",2014-06-05,Seattle,WA,47.6734,-122.3426
49418,150,"",2014-06-05,Grandville,MI,42.8939,-85.7619
84105,50,"",2014-06-05,Salt Lake City,UT,40.7372,-111.8581
78748,100,"",2014-06-05,Austin,TX,30.1743,-97.8225
93704,100,"",2014-06-05,Fresno,CA,36.7991,-119.8016
92617,50,"",2014-06-05,Irvine,CA,33.6425,-117.8417
94108,200,"",2014-06-05,San Francisco,CA,37.7929,-122.4079
01890,25,"",2014-06-05,Winchester,MA,42.453,-71.1441
77845,50,"",2014-06-05,College Station,TX,30.5118,-96.3171
02446,100,"",2014-06-05,Brookline,MA,42.3431,-71.123
94558,20,"",2014-06-05,Napa,CA,38.4549,-122.2564
94088,100,"",2014-06-05,Sunnyvale,CA,37.1894,-121.7053
76110,10,"",2014-06-05,Fort Worth,TX,32.7065,-97.3375
32128,20,"",2014-06-05,"Port Orange, FL",FL,29.0838,-81.0336
06897,500,"",2014-06-05,Wilton,CT,41.2018,-73.4383
33401,25,"",2014-06-05,West Palm Beach,FL,26.7165,-80.0679
17061,35,"",2014-06-05,"Millersburg, PA",PA,40.5587,-76.9305
60613,100,"",2014-06-05,Chicago,IL,41.9543,-87.6575
33484,10,"",2014-06-05,Delray Beach,FL,26.4543,-80.1346
98133,25,"",2014-06-05,SEATTLE,WA,47.7377,-122.3431
02139,100,"",2014-06-05,Cambridge,MA,42.3647,-71.1042
73069,100,"",2014-06-05,Norman,OK,35.2204,-97.4577
84041,100,"",2014-06-05,Layton,UT,41.0879,-111.9704
28443,5,"",2014-06-05,Hampstead,NC,34.3879,-77.6628
90046,100,"",2014-06-05,Los Angeles,CA,34.1074,-118.3652
30307,10,"",2014-06-05,Atlanta,GA,33.7691,-84.336
10002,15,"",2014-06-05,New York,NY,40.7152,-73.9877
94040,20,"",2014-06-05,Mountain View,CA,37.3855,-122.088
10471,10,"",2014-06-05,Bronx,NY,40.9011,-73.9053
18914,25,"",2014-06-05,Chalfont,PA,40.2892,-75.2149
94066,100,"",2014-06-05,San Bruno,CA,37.6247,-122.429
01748,100,"",2014-06-05,Hopkinton,MA,42.219,-71.5302
70808,10,"",2014-06-05,Baton Rouge,LA,30.4066,-91.1468
94941,100,"",2014-06-05,Mill Valley,CA,37.8958,-122.5339
92870,10,"",2014-06-05,Placentia,CA,33.8744,-117.8543
"",20,"",2014-06-05,Port Huron, ,,
84106,50,"",2014-06-05,Salt Lake City,UT,40.7056,-111.8548
94702,1000,"",2014-06-05,Berkeley,CA,37.8656,-122.2851
91362,100,"",2014-06-05,Westlake Village,CA,34.1948,-118.8232
74346,10,"",2014-06-05,Jay,OK,36.4363,-94.7763
53212,25,"",2014-06-05,Milwaukee,WI,43.0712,-87.9084
23509,100,"",2014-06-05,Norfolk,VA,36.8787,-76.2604
59701,100,"",2014-06-05,Butte,MT,45.9979,-112.5988
94303,100,"",2014-06-05,Palo Alto,CA,37.4673,-122.1388
10310,50,"",2014-06-05,Staten Island,NY,40.6324,-74.1172
90017,500,"",2014-06-05,Los Angeles,0,34.0559,-118.2666
94903,1,"",2014-06-05,San Rafael,CA,38.0339,-122.5855
94903,25,"",2014-06-05,San Rafael,CA,38.0339,-122.5855
19702,100,"",2014-06-05,Newark,DE,39.6349,-75.6993
53005,12,"",2014-06-05,Brookfield,WI,43.0622,-88.098
88012,20,"",2014-06-05,Las Cruces,NM,32.5835,-106.7714
97202,40,"",2014-06-05,Portland,OR,45.484,-122.6365
94709,50,"",2014-06-05,Berkeley,CA,37.8784,-122.2655
93117,20,"",2014-06-05,Goleta,CA,34.4296,-119.8612
87102,50,"",2014-06-05,ALBUQUERQUE,NM,35.0818,-106.6482
94306,100,"",2014-06-05,Palo Alto,CA,37.418,-122.1274
90042,20,"",2014-06-05,Los Angeles,CA,34.1145,-118.1929
95125,10,"",2014-06-05,San Jose,CA,37.296,-121.8939
60618,5,"",2014-06-05,Chicago,IL,41.9464,-87.7042
30316,100,"",2014-06-05,Atlanta,GA,33.7217,-84.3339
02474,100,"",2014-06-05,Arlington,MA,42.4202,-71.1565
"",10,"",2014-06-05,montreal, ,,
30306,10,"",2014-06-05,Atlanta,GA,33.786,-84.3514
10025,75,"",2014-06-05,New York City,NY,40.7975,-73.9683
03060,50,"",2014-06-05,Nashua,NH,42.7564,-71.4667
98382,50,"",2014-06-05,SEQUIM,WA,48.0881,-123.1198
01609,25,"",2014-06-05,Worcester,MA,42.2826,-71.8277
08302,10,"",2014-06-05,Bridgeton,NJ,39.3762,-75.1617
90266,20,"",2014-06-05,Manhattan Beach,CA,33.8896,-118.3996
76034,50,"",2014-06-05,Colleyville,TX,32.8872,-97.146
85283,30,"",2014-06-05,Tempe,AZ,33.3665,-111.9312
28774,20,"",2014-06-05,SAPPHIRE,NC,35.0666,-83.0019
92610,50,"",2014-06-05,Foothill Ranch,CA,33.6748,-117.6649
43026,10,"",2014-06-05,Hilliard,OH,40.0322,-83.1383
34208,5,"",2014-06-05,Bradenton,FL,27.4678,-82.512
80203,20,"",2014-06-06,Denver,CO,39.7313,-104.9811
94040,100,"",2014-06-06,Mountain View,CA,37.3855,-122.088
92407,100,"",2014-06-06,San Bernardino,CA,34.2166,-117.3908
97214,50,"",2014-06-06,Portland,OR,45.5142,-122.6364
93422,50,"",2014-06-06,Atascadero,CA,35.4754,-120.6638
78705,50,"",2014-06-06,Austin,TX,30.2896,-97.7396
19320,100,"",2014-06-06,East Fallowfield,PA,39.9843,-75.8253
27513,50,"",2014-06-06,Cary,NC,35.7956,-78.7941
98236,20,"",2014-06-06,Clinton,WA,47.9508,-122.3916
93023,100,"",2014-06-06,Ojai,CA,34.4451,-119.2565
32608,100,"",2014-06-06,Gainesville,FL,29.6132,-82.3873
34236,25,"",2014-06-06,Sarasota,FL,27.3269,-82.5433
20037,10,"",2014-06-06,Washington,DC,38.9014,-77.0504
38655,100,"",2014-06-06,Oxford,MS,34.3308,-89.4835
64111,25,"",2014-06-06,Kansas City,MO,39.0565,-94.5929
20878,50,"",2014-06-06,Gaithersburg,MD,39.1125,-77.2515
68124,50,"",2014-06-06,Omaha,NE,41.2338,-96.0495
10032,25,"",2014-06-06,New York City,NY,40.8382,-73.942
92270,50,"",2014-06-06,Rancho Mirage,CA,33.7643,-116.4225
11230,5,"",2014-06-06,Brooklyn,NY,40.6225,-73.965
75019,100,"",2014-06-06,Coppell,TX,32.9673,-96.9805
33609,100,"",2014-06-06,Tampa,FL,27.9425,-82.5057
48532,25,"",2014-06-06,flint,MI,43.0111,-83.803
27006,20,"",2014-06-06,Advance,NC,36.0065,-80.4463
07041,100,"",2014-06-06,Millburn,NJ,40.7228,-74.3015
06405,100,"",2014-06-06,Branford,CT,41.28,-72.8106
91501,10,"",2014-06-06,Burbank,CA,34.1862,-118.3009
01904,100,"",2014-06-06,Lynn,MA,42.4889,-70.9647
01062,20,"",2014-06-06,Florence,MA,42.3219,-72.6928
91206,30,"",2014-06-06,Glendale,CA,34.1556,-118.2322
34637,100,"",2014-06-06,Land O Lakes,FL,28.2782,-82.4625
31411,200,"",2014-06-06,Savannah,GA,31.9268,-81.0381
11432,150,"",2014-06-06,Jamaica,NY,40.7119,-73.7944
36830,100,"",2014-06-06,Auburn,AL,32.5475,-85.4682
95032,25,"",2014-06-06,Los Gatos,CA,37.2417,-121.9554
99502,25,"",2014-06-06,Anchorage,AK,61.1661,-149.96
74127,50,"",2014-06-06,Tulsa,OK,36.1576,-96.0311
11701,10,"",2014-06-06,Amityville,NY,40.6842,-73.4171
21212,15,"",2014-06-06,Baltimore,MD,39.3626,-76.61
20817,50,"",2014-06-06,Bethesda,MD,38.9896,-77.1538
70123,25,"",2014-06-06,New Orleans,LA,29.9511,-90.206
27713,50,"",2014-06-06,Durham,NC,35.9112,-78.9178
99163,50,"",2014-06-06,Pullman,WA,46.7352,-117.1729
34952,50,"",2014-06-06,Port Saint Lucie,FL,27.2889,-80.298
10549,100,"",2014-06-06,Mount Kisco,NY,41.205,-73.7299
01834,25,"",2014-06-06,Groveland,MA,42.753,-71.027
75023,100,"",2014-06-06,Plano,TX,33.055,-96.7365
98405,20,"",2014-06-06,Tacoma,WA,47.2484,-122.4644
34236,10,"",2014-06-06,SarasotaFLO,FL,27.3269,-82.5433
20121,10,"",2014-06-06,Centreville,VA,38.8195,-77.4558
89145,20,"",2014-06-06,Las Vegas,NV,36.1693,-115.2828
95521,100,"",2014-06-06,Arcata,CA,40.8742,-124.0765
92037,100,"",2014-06-06,La Jolla,CA,32.8455,-117.2521
91356,200,"",2014-06-06,Tarzana,CA,34.1671,-118.5414
32096,10,"",2014-06-06,White Springs,FL,30.3387,-82.7765
34103,25,"",2014-06-06,Naples,FL,26.1917,-81.8039
02458,25,"",2014-06-06,Newton,MA,42.3528,-71.1875
95608,100,"",2014-06-06,Carmichael,CA,38.6284,-121.3287
11937,25,"",2014-06-06,East Hampton,NY,40.993,-72.179
46142,20,"",2014-06-06,Greenwood,IN,39.6224,-86.149
59102,50,"",2014-06-06,Billings,MT,45.7813,-108.5727
77445,500,"",2014-06-06,Hempstead,TX,30.092,-96.0716
37076,50,"",2014-06-06,Nashville,TN,36.1848,-86.6002
33872,70,"",2014-06-06,"Sebring,FL",FL,27.4703,-81.4872
76092,100,"",2014-06-06,Southlake,TX,32.9485,-97.1524
66049,150,"",2014-06-06,"Lawrence, KS",KS,38.9704,-95.2769
34613,100,"",2014-06-06,Brooksville,FL,28.5466,-82.5213
77007,50,"",2014-06-06,Houston,TX,29.7736,-95.4034
32708,25,"",2014-06-06,Winter Springs,FL,28.6831,-81.2814
80226,25,"",2014-06-06,Lakewood,CO,39.7123,-105.0918
89131,100,"",2014-06-06,Las Vegas,NV,36.2956,-115.2419
80816,50,"",2014-06-06,Florissant,CO,38.8546,-105.3121
28079,40,"",2014-06-06,Indian Trail,NC,35.0831,-80.6597
95476,20,"",2014-06-06,Sonoma,CA,38.2849,-122.4696
47130,100,"",2014-06-06,Jeffersonville,IN,38.3078,-85.7359
21701,200,"",2014-06-06,Frederick,MD,39.4461,-77.335
90266,20,"",2014-06-06,Manhattan Beach,CA,33.8896,-118.3996
98260,50,"",2014-06-06,Langley,WA,48.0187,-122.453
94114,100,"",2014-06-06,San Francisco,CA,37.7587,-122.433
13337,50,"",2014-06-06,Fly Creek,NY,42.7252,-74.9869
36830,25,"",2014-06-06,Auburn,AL,32.5475,-85.4682
71111,10,"",2014-06-06,Bossier City,LA,32.5449,-93.7038
92592,25,"",2014-06-06,Temecula,CA,33.4983,-117.0958
90405,200,"",2014-06-06,Santa Monica,CA,34.01,-118.4717
34232,10,"",2014-06-06,Sarasota,FL,27.3262,-82.4724
78660,25,"",2014-06-06,Pflugerville,TX,30.4421,-97.6299
20024,25,"",2014-06-06,Washington,DC,38.8759,-77.016
85236,5,"",2014-06-06,Higley,AZ,33.3024,-111.6969
70445,25,"",2014-06-06,Lacombe,LA,30.322,-89.9297
91355,100,"",2014-06-06,"Valencia, CA",CA,34.3985,-118.5535
10016,25,"",2014-06-06,New York,NY,40.7443,-73.9781
23513,25,"",2014-06-06,Norfolk,VA,36.8914,-76.2396
10003,25,"",2014-06-06,New York City,NY,40.7313,-73.9892
91106,36,"",2014-06-06,Pasadena,CA,34.1435,-118.1266
89129,25,"",2014-06-06,Las Vegas,NV,36.245,-115.2743
10707,10,"",2014-06-06,Tuckahoe,NY,40.9569,-73.8198
10028,25,"",2014-06-06,New York City,NY,40.7763,-73.9529
90803,25,"",2014-06-06,Long Beach,CA,33.7619,-118.1341
95403,200,"",2014-06-06,Santa Rosa,CA,38.4822,-122.7473
02134,25,"",2014-06-06,Allston,MA,42.3535,-71.1329
37209,25,"",2014-06-06,Nashville,TN,36.1546,-86.8602
20876,10,"",2014-06-06,Germantown,MD,39.188,-77.2358
20132,50,"",2014-06-06,Purcellville,VA,39.1436,-77.7342
10576,25,"",2014-06-06,Pound Ridge,NY,41.2042,-73.5732
78752,25,"",2014-06-06,Austin,TX,30.3316,-97.7004
38116,20,"",2014-06-06,Memphis,TN,35.0303,-90.0123
93614,10,"",2014-06-06,Coarsegold,CA,37.2214,-119.7455
90025,100,"",2014-06-06,Los Angeles,CA,34.0447,-118.4487
98223,25,"",2014-06-06,Arlington,WA,48.1829,-122.1121
49461,100,"",2014-06-06,Whitehall,MI,43.3904,-86.3315
14227,20,"",2014-06-06,Buffalo,NY,42.8853,-78.7462
53213,25,"",2014-06-06,Milwaukee,WI,43.0488,-88.0015
89169,100,"",2014-06-06,Las Vegas,NV,36.1234,-115.1429
91362,100,"",2014-06-06,Thousand Oaks,CA,34.1948,-118.8232
21037,100,"",2014-06-06,Edgewater,MD,38.9149,-76.5424
17325,5,"",2014-06-06,Gettysburg,PA,39.832,-77.2223
91362,100,"",2014-06-06,Thousand Oaks,CA,34.1948,-118.8232
48105,10,"",2014-06-06,Ann Arbor,MI,42.3042,-83.7068
02631,50,"",2014-06-06,Brewster,MA,41.7492,-70.0699
63104,25,"",2014-06-06,Saint Louis,MO,38.6128,-90.2185
07676,50,"",2014-06-06,Township Of Washington,NJ,40.9883,-74.0635
07504,10,"",2014-06-06,Paterson,NJ,40.9122,-74.1452
36117,10,"",2014-06-06,Montgomery,AL,32.3736,-86.1833
19462,25,"",2014-06-06,Plymouth Meeting,PA,40.1077,-75.2796
84158,25,"",2014-06-06,Salt Lake City,UT,40.769,-111.7621
27403,100,"",2014-06-06,Greensboro,NC,36.0641,-79.8202
06279,50,"",2014-06-06,Willington,CT,41.8966,-72.2622
94102,20,"",2014-06-06,San Francisco,CA,37.7813,-122.4167
03894,25,"",2014-06-06,Wolfeboro,NH,43.595,-71.1908
02807,25,"",2014-06-06,Block Island,RI,41.1715,-71.5748
02145,150,"",2014-06-06,Somerville,MA,42.3907,-71.0929
85748,100,"",2014-06-06,Tucson,AZ,32.215,-110.7758
19454,25,"",2014-06-06,North Wales,PA,40.2166,-75.2565
10011,100,"",2014-06-06,New York City,NY,40.7402,-73.9996
28601,25,"",2014-06-06,Hickory,NC,35.7576,-81.3289
90026,40,"",2014-06-06,Los Angeles,CA,34.0766,-118.2646
75234,100,"",2014-06-06,Farmers Branch,TX,32.9245,-96.8938
01002,50,"",2014-06-06,Amherst,MA,42.3671,-72.4646
30009,25,"",2014-06-06,Alpharetta,GA,34.077,-84.3033
43220,100,"",2014-06-06,Columbus,OH,40.0495,-83.0669
49230,100,"",2014-06-06,Brooklyn,MI,42.1044,-84.2414
35603,100,"",2014-06-06,Decatur,AL,34.5484,-87.0004
87529,50,"",2014-06-06,El Prado,NM,36.3492,-105.6244
33983,10,"",2014-06-06,Punta Gorda,FL,27.0074,-82.0163
86301,50,"",2014-06-06,Prescott,AZ,34.5917,-112.4265
94025,100,"",2014-06-06,Menlo Park,CA,37.4396,-122.1864
33150,50,"",2014-06-06,El Portal,FL,25.8512,-80.207
20906,500,"",2014-06-06,Silver Spring,MD,39.084,-77.0613
32765,20,"",2014-06-06,Oviedo,FL,28.6513,-81.2066
97330,100,"",2014-06-06,Corvallis,OR,44.5904,-123.2722
55347,100,"",2014-06-06,Eden Prairie,MN,44.8342,-93.4389
93109,100,"",2014-06-06,Santa Barbara,CA,34.4038,-119.7194
22151,20,"",2014-06-06,Springfield,VA,38.8029,-77.2116
80133,20,"",2014-06-06,Palmer Lake,CO,39.1205,-104.9148
98373,25,"",2014-06-06,Puyallup,WA,47.1284,-122.3219
29732,20,"",2014-06-06,Rock Hill,SC,34.9681,-81.0489
55902,100,"",2014-06-06,Rochester,MN,44.0032,-92.4835
63021,50,"",2014-06-06,Ballwin,MO,38.577,-90.5255
20715,50,"",2014-06-06,Bowie,MD,38.9797,-76.7435
85748,25,"",2014-06-06,Tucson,AZ,32.215,-110.7758
28023,250,"",2014-06-06,China Grove,NC,35.5669,-80.59
92009,50,"",2014-06-06,Carlsbad,CA,33.0954,-117.2619
60611,100,"",2014-06-06,Chicago,IL,41.8971,-87.6223
21215,50,"",2014-06-06,Baltimore,MD,39.3446,-76.6794
92116,20,"",2014-06-06,San Diego,CA,32.7624,-117.1242
92075,50,"",2014-06-06,Solana Beach,CA,32.9937,-117.2598
22025,25,"",2014-06-06,Dumfries,VA,38.5993,-77.3403
53711,300,"",2014-06-06,Madison,WI,43.0356,-89.4526
80917,100,"",2014-06-06,Colorado Springs,CO,38.886,-104.7399
28212,25,"",2014-06-06,Charlotte,NC,35.1908,-80.7448
92026,50,"",2014-06-06,Escondido,CA,33.1605,-117.0978
19151,50,"",2014-06-06,Philadelphia,PA,39.9772,-75.2545
22015,25,"",2014-06-06,Burke,VA,38.7894,-77.2818
19803,20,"",2014-06-06,Wilmington,DE,39.7994,-75.5317
91016,25,"",2014-06-06,Monrovia,CA,34.144,-118.0014
98116,35,"",2014-06-06,Seattle,WA,47.5746,-122.3934
81091,100,"",2014-06-06,Weston,CO,37.1702,-104.8247
95662,200,"",2014-06-06,Orangevale,CA,38.6845,-121.2256
90026,50,"",2014-06-06,Los Angeles,CA,34.0766,-118.2646
06268,20,"",2014-06-06,Storrs Mansfield,CT,41.7997,-72.2478
60647,200,"",2014-06-06,Chicago,IL,41.9209,-87.7043
64152,50,"",2014-06-06,Kansas City,MO,39.2176,-94.7238
01749,40,"",2014-06-06,Hudson,MA,42.3918,-71.5609
59405,20,"",2014-06-06,Great Falls,MT,47.495,-111.2502
97224,10,"",2014-06-06,Portland,OR,45.4094,-122.8014
84103,100,"",2014-06-06,Salt Lake City,UT,40.7776,-111.8749
94501,100,"",2014-06-06,Alameda,CA,37.7706,-122.2648
01810,50,"",2014-06-06,Andover,MA,42.6496,-71.1565
29412,10,"",2014-06-06,Charleston,SC,32.718,-79.9537
76063,25,"",2014-06-06,Mansfield,TX,32.5773,-97.1416
27403,10,"",2014-06-06,Greensboro,NC,36.0641,-79.8202
75235,25,"",2014-06-06,Dallas,TX,32.8252,-96.8388
40214,50,"",2014-06-06,Louisville,KY,38.1593,-85.778
39403,30,"",2014-06-06,Hattiesburg,MS,31.3566,-89.3824
95134,100,"",2014-06-06,San Jose,CA,37.4087,-121.9406
92313,30,"",2014-06-06,Grand Terrace,CA,34.031,-117.3129
97210,200,"",2014-06-06,Portland,OR,45.5303,-122.7033
07728,5,"",2014-06-06,Freehold,NJ,40.2458,-74.2768
92223,5,"",2014-06-06,Beaumont,CA,33.9504,-116.9701
60428,25,"",2014-06-06,Markham,IL,41.5998,-87.6906
94085,100,"",2014-06-06,Sunnyvale,CA,37.3886,-122.0177
95129,100,"",2014-06-06,San Jose,CA,37.3066,-122.0002
10025,50,"",2014-06-06,New York City,NY,40.7975,-73.9683
95776,100,"",2014-06-06,Woodland,CA,38.6808,-121.7411
22306,5,"",2014-06-06,Alexandria,VA,38.7589,-77.0873
76017,25,"",2014-06-06,Arlington,TX,32.6554,-97.1599
46947,10,"",2014-06-06,Logansport,IN,40.7604,-86.3599
37205,300,"",2014-06-06,Nashville,TN,36.1114,-86.869
53208,25,"",2014-06-06,Milwaukee,WI,43.0488,-87.9625
66044,100,"",2014-06-06,Lawrence,KS,39.0289,-95.2086
08873,25,"",2014-06-06,Somerset,NJ,40.5007,-74.5013
53719,500,"",2014-06-06,Madison,WI,43.0321,-89.4993
97017,25,"",2014-06-06,Colton,OR,45.1573,-122.4248
91763,50,"",2014-06-06,Montclair,CA,34.0733,-117.6987
02889,50,"",2014-06-06,Warwick,RI,41.7141,-71.3901
60417,25,"",2014-06-06,Crete,IL,41.439,-87.6027
94018,100,"",2014-06-06,El Granada,CA,37.5101,-122.4734
55075,250,"",2014-06-06,South Saint Paul,MN,44.8881,-93.046
60657,20,"",2014-06-06,Chicago,IL,41.9399,-87.6528
29630,50,"",2014-06-06,Central,SC,34.7401,-82.7947
92024,200,"",2014-06-06,Encinitas,CA,33.0535,-117.2689
60464,250,"",2014-06-06,Palos Park,IL,41.6624,-87.8521
20816,100,"",2014-06-06,Bethesda,MD,38.9585,-77.1153
37206,50,"",2014-06-06,Nashville,TN,36.1798,-86.7411
20814,20,"",2014-06-06,Bethesda,MD,39.0003,-77.1022
10024,15,"",2014-06-06,New York City,NY,40.7864,-73.9764
78751,50,"",2014-06-06,Austin,TX,30.3093,-97.7242
85737,100,"",2014-06-06,Tucson,AZ,32.4142,-110.9466
80231,25,"",2014-06-06,Denver,CO,39.6793,-104.8843
40356,100,"",2014-06-06,Nicholasville,KY,37.8808,-84.5646
55337,25,"",2014-06-06,burnsville,MN,44.7609,-93.2753
01609,100,"",2014-06-06,Worcester,MA,42.2826,-71.8277
98248,100,"",2014-06-06,Ferndale,WA,48.8625,-122.5953
98062,1000,"",2014-06-06,Seahurst,WA,47.4323,-121.8034
20009,10,"",2014-06-06,Washington,DC,38.9202,-77.0375
99205,100,"",2014-06-06,Spokane WA,WA,47.6964,-117.4399
22032,50,"",2014-06-06,Fairfax,VA,38.8177,-77.2925
92648,25,"",2014-06-06,Huntington Beach,CA,33.6773,-118.0051
92037,25,"",2014-06-06,La Jolla,CA,32.8455,-117.2521
94805,50,"",2014-06-06,Richmond,CA,37.9417,-122.3238
97415,15,"",2014-06-06,Brookings,OR,42.1378,-124.2492
85283,5,"",2014-06-06,"Tempe, AZ",AZ,33.3665,-111.9312
02144,50,"",2014-06-06,Somerville,MA,42.4003,-71.1221
19151,25,"",2014-06-06,Philadelphia,PA,39.9772,-75.2545
95822,100,"",2014-06-06,Sacramento,CA,38.5091,-121.4935
10024,25,"",2014-06-06,New York City,NY,40.7864,-73.9764
61801,100,"",2014-06-06,Urbana,IL,40.1095,-88.2036
92618,200,"",2014-06-06,Irvine,CA,33.7074,-117.7054
10025,10,"",2014-06-06,New York,NY,40.7975,-73.9683
49457,25,"",2014-06-06,Twin Lake,MI,43.3414,-86.1633
83864,100,"",2014-06-06,Sandpoint,ID,48.312,-116.5332
77092,10,"",2014-06-06,Houston,TX,29.8324,-95.472
06810,20,"",2014-06-06,Danbury,CT,41.3917,-73.4532
30135,20,"",2014-06-06,Douglasville,GA,33.6989,-84.7454
78759,500,"",2014-06-06,Austin,TX,30.4036,-97.7526
37803,100,"",2014-06-06,Maryville,TN,35.6539,-83.9956
92011,200,"",2014-06-06,Carlsbad,CA,33.1072,-117.2943
64068,150,"",2014-06-06,Liberty,MO,39.2989,-94.4363
07032,25,"",2014-06-06,Kearny,NJ,40.7647,-74.1471
02155,25,"",2014-06-06,Medford,MA,42.4173,-71.1087
97202,25,"",2014-06-06,Portland,OR,45.484,-122.6365
90623,25,"",2014-06-06,La Palma,CA,33.8491,-118.0398
11222,123,"",2014-06-06,Brooklyn,NY,40.7272,-73.9498
84738,25,"",2014-06-06,Ivins,UT,37.179,-113.7066
30809,100,"",2014-06-06,Evans,GA,33.5412,-82.1398
95338,25,"",2014-06-06,Mariposa,CA,37.4931,-119.9219
77094,50,"",2014-06-06,Houston,TX,29.7705,-95.7107
19440,10,"",2014-06-06,Hatfield,PA,40.2778,-75.2975
94022,100,"",2014-06-06,Los Altos,CA,37.3814,-122.1258
97210,25,"",2014-06-06,Portland,OR,45.5303,-122.7033
64055,25,"",2014-06-06,Independence,MO,39.0545,-94.4039
98107,25,"",2014-06-06,Seattle,WA,47.6701,-122.3763
96725,100,"",2014-06-06,Holualoa,HI,19.6103,-155.9176
16648,5,"",2014-06-06,Hollidaysburg,PA,40.4387,-78.3686
33917,30,"",2014-06-06,North Fort Myers,FL,26.7357,-81.8435
94901,20,"",2014-06-06,San Rafael,CA,37.9691,-122.5105
98422,50,"",2014-06-06,Tacoma,WA,47.2948,-122.3983
97219,40,"",2014-06-06,Portland,OR,45.458,-122.7074
80501,10,"",2014-06-06,Longmont,CO,40.1779,-105.101
77092,51,"",2014-06-06,Houston,TX,29.8324,-95.472
91107,50,"",2014-06-06,Pasadena,CA,34.151,-118.0889
95628,50,"",2014-06-06,Fair Oaks,CA,38.6554,-121.2611
98092,50,"",2014-06-06,Auburn,WA,47.2884,-122.098
55102,250,"",2014-06-06,Saint Paul,MN,44.9372,-93.1209
92114,50,"",2014-06-06,San Diego,CA,32.7059,-117.0524
27527,50,"",2014-06-06,Clayton,NC,35.6577,-78.3837
